,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,512075.99999999994,425208.49999999994,197496.71231079102,129258.71231079102
1,2018-12-02,92708.75,71809.5,28.4,473711.99999999994,381003.24999999994,199215.1222537011,127405.62225370109
2,2018-12-03,96971.75,63622.25,28.0,467039.99999999994,370068.24999999994,199215.1222537011,135592.8722537011
3,2018-12-04,98099.5,60531.0,17.5,291900.0,193800.5,199215.1222537011,138684.1222537011
4,2018-12-05,90492.25,58917.25,19.2,320256.0,229763.75,199215.1222537011,140297.8722537011
5,2018-12-06,86169.25,58052.25,23.1,385308.0,299138.75,199215.1222537011,141162.8722537011
6,2018-12-07,86568.0,56718.5,13.4,223511.99999999997,136943.99999999997,199215.1222537011,142496.6222537011
7,2018-12-08,80473.0,56425.75,12.5,208500.0,128027.0,199215.1222537011,142789.3722537011
8,2018-12-09,77873.0,56749.75,22.0,366960.0,289087.0,199215.1222537011,142465.3722537011
9,2018-12-10,90045.5,59963.75,28.9,482051.99999999994,392006.49999999994,199215.1222537011,139251.3722537011
10,2018-12-11,91503.25,61133.0,26.9,448691.99999999994,357188.74999999994,199215.1222537011,138082.1222537011
11,2018-12-12,91400.0,61864.0,30.3,505403.99999999994,414003.99999999994,199215.1222537011,137351.1222537011
12,2018-12-13,92642.0,62083.0,25.6,427008.0,334366.0,199215.1222537011,137132.1222537011
13,2018-12-14,97003.5,62790.25,21.7,361956.0,264952.5,199215.1222537011,136424.8722537011
14,2018-12-15,89952.25,61096.75,23.9,398652.0,308699.75,199215.1222537011,138118.3722537011
15,2018-12-16,87906.5,58551.25,0.5,8340.0,-79566.5,58551.87225370109,0.6222537010908127
16,2018-12-17,94128.0,62123.25,18.8,313584.0,219456.0,199215.1222537011,137091.8722537011
17,2018-12-18,95329.5,64158.5,22.1,368628.0,273298.5,199215.1222537011,135056.6222537011
18,2018-12-19,98136.25,64608.75,27.0,450359.99999999994,352223.74999999994,199215.1222537011,134606.3722537011
19,2018-12-20,100899.0,67143.5,31.2,520415.99999999994,419516.99999999994,199215.1222537011,132071.6222537011
20,2018-12-21,106394.25,65788.0,29.8,497063.99999999994,390669.74999999994,199215.1222537011,133427.1222537011
21,2018-12-22,94985.0,59747.25,20.9,348612.0,253627.0,199215.1222537011,139467.8722537011
22,2018-12-23,77794.25,57811.25,28.1,468707.99999999994,390913.74999999994,199215.1222537011,141403.8722537011
23,2018-12-24,80218.0,53704.25,25.7,428675.99999999994,348457.99999999994,199215.1222537011,145510.8722537011
24,2018-12-25,69640.25,51908.0,26.4,440351.99999999994,370711.74999999994,199215.1222537011,147307.1222537011
25,2018-12-26,71656.25,55788.75,29.5,492059.99999999994,420403.74999999994,199215.1222537011,143426.3722537011
26,2018-12-27,81049.75,58629.5,29.7,495395.99999999994,414346.24999999994,199215.1222537011,140585.6222537011
27,2018-12-28,83314.25,58633.0,28.6,477047.99999999994,393733.74999999994,199215.1222537011,140582.1222537011
28,2018-12-29,80233.5,59632.75,29.8,497063.99999999994,416830.49999999994,199215.1222537011,139582.3722537011
29,2018-12-30,82141.0,59751.0,27.9,465371.99999999994,383230.99999999994,199215.1222537011,139464.1222537011
30,2018-12-31,86378.75,59647.5,28.4,473711.99999999994,387333.24999999994,199215.1222537011,139567.6222537011
31,2019-01-01,81552.25,59093.75,30.3,505403.99999999994,423851.74999999994,199215.1222537011,140121.3722537011
32,2019-01-02,89217.25,61073.25,28.3,472043.99999999994,382826.74999999994,199215.1222537011,138141.8722537011
33,2019-01-03,90541.75,62844.5,18.8,313584.0,223042.25,199215.1222537011,136370.6222537011
34,2019-01-04,90777.5,62004.25,28.9,482051.99999999994,391274.49999999994,199215.1222537011,137210.8722537011
35,2019-01-05,86080.0,61238.0,26.4,440351.99999999994,354271.99999999994,199215.1222537011,137977.1222537011
36,2019-01-06,85484.0,61776.25,24.7,411996.0,326512.0,199215.1222537011,137438.8722537011
37,2019-01-07,95019.75,61487.0,13.6,226847.99999999997,131828.24999999997,199215.1222537011,137728.1222537011
38,2019-01-08,89575.0,64452.0,16.7,278556.0,188981.0,199215.1222537011,134763.1222537011
39,2019-01-09,92187.25,65506.0,14.8,246863.99999999997,154676.74999999997,199215.1222537011,133709.1222537011
40,2019-01-10,91252.0,65098.0,19.4,323592.0,232340.0,199215.1222537011,134117.1222537011
41,2019-01-11,89531.0,63118.5,27.9,465371.99999999994,375840.99999999994,199215.1222537011,136096.6222537011
42,2019-01-12,79989.25,62237.25,29.8,497063.99999999994,417074.74999999994,199215.1222537011,136977.8722537011
43,2019-01-13,80440.25,63208.0,27.7,462035.99999999994,381595.74999999994,199215.1222537011,136007.1222537011
44,2019-01-14,91596.75,65605.25,28.6,477047.99999999994,385451.24999999994,199215.1222537011,133609.8722537011
45,2019-01-15,93123.75,66572.25,27.9,465371.99999999994,372248.24999999994,199215.1222537011,132642.8722537011
46,2019-01-16,94882.25,67570.25,30.9,515411.99999999994,420529.74999999994,199215.1222537011,131644.8722537011
47,2019-01-17,94225.25,67121.25,28.5,475379.99999999994,381154.74999999994,199215.1222537011,132093.8722537011
48,2019-01-18,94015.0,66800.0,27.5,458699.99999999994,364684.99999999994,199215.1222537011,132415.1222537011
49,2019-01-19,87321.0,66212.75,26.2,437015.99999999994,349694.99999999994,199215.1222537011,133002.3722537011
50,2019-01-20,85907.75,67018.5,27.5,458699.99999999994,372792.24999999994,199215.1222537011,132196.6222537011
51,2019-01-21,98492.25,68412.25,26.1,435347.99999999994,336855.74999999994,199215.1222537011,130802.87225370109
52,2019-01-22,98294.5,69475.25,26.4,440351.99999999994,342057.49999999994,199215.1222537011,129739.87225370109
53,2019-01-23,100130.75,69552.75,28.2,470375.99999999994,370245.24999999994,199215.1222537011,129662.37225370109
54,2019-01-24,100592.0,71250.0,29.4,490391.99999999994,389799.99999999994,199215.1222537011,127965.12225370109
55,2019-01-25,101573.25,69662.5,25.2,420336.0,318762.75,199215.1222537011,129552.62225370109
56,2019-01-26,88296.75,65487.25,26.6,443687.99999999994,355391.24999999994,199215.1222537011,133727.8722537011
57,2019-01-27,84695.75,65877.5,29.7,495395.99999999994,410700.24999999994,199215.1222537011,133337.6222537011
58,2019-01-28,88108.0,67236.75,28.9,482051.99999999994,393943.99999999994,199215.1222537011,131978.3722537011
59,2019-01-29,97558.75,68190.75,26.6,443687.99999999994,346129.24999999994,199215.1222537011,131024.37225370109
60,2019-01-30,98011.0,68129.5,25.2,420336.0,322325.0,199215.1222537011,131085.6222537011
61,2019-01-31,98018.5,68770.75,26.3,438683.99999999994,340665.49999999994,199215.1222537011,130444.37225370109
62,2019-02-01,95425.0,65947.5,25.0,417000.0,321575.0,199215.1222537011,133267.6222537011
63,2019-02-02,84781.25,63197.75,24.1,401988.0,317206.75,199215.1222537011,136017.3722537011
64,2019-02-03,81762.25,62104.25,19.7,328596.0,246833.75,199215.1222537011,137110.8722537011
65,2019-02-04,90649.5,63814.0,22.6,376968.0,286318.5,199215.1222537011,135401.1222537011
66,2019-02-05,90619.0,64366.25,19.3,321924.0,231305.0,199215.1222537011,134848.8722537011
67,2019-02-06,91490.5,64318.0,19.6,326928.0,235437.5,199215.1222537011,134897.1222537011
68,2019-02-07,90950.25,64637.0,17.5,291900.0,200949.75,199215.1222537011,134578.1222537011
69,2019-02-08,92756.75,65912.5,18.5,308580.0,215823.25,199215.1222537011,133302.6222537011
70,2019-02-09,87962.0,66774.5,27.9,465371.99999999994,377409.99999999994,199215.1222537011,132440.6222537011
71,2019-02-10,88408.5,66544.75,27.5,458699.99999999994,370291.49999999994,199215.1222537011,132670.3722537011
72,2019-02-11,98456.0,69131.75,23.9,398652.0,300196.0,199215.1222537011,130083.37225370109
73,2019-02-12,103440.25,73355.5,27.9,465371.99999999994,361931.74999999994,199215.1222537011,125859.62225370109
74,2019-02-13,108096.25,75426.25,26.5,442019.99999999994,333923.74999999994,199215.1222537011,123788.87225370109
75,2019-02-14,97312.5,67722.25,20.5,341940.0,244627.5,199215.1222537011,131492.8722537011
76,2019-02-15,89741.75,68051.75,24.3,405324.0,315582.25,199215.1222537011,131163.3722537011
77,2019-02-16,79084.75,65599.25,23.1,385308.0,306223.25,199215.1222537011,133615.8722537011
78,2019-02-17,76668.75,66306.25,25.8,430343.99999999994,353675.24999999994,199215.1222537011,132908.8722537011
79,2019-02-18,84822.25,69548.5,22.2,370296.0,285473.75,199215.1222537011,129666.62225370109
80,2019-02-19,87595.25,77271.25,27.7,462035.99999999994,374440.74999999994,199215.1222537011,121943.87225370109
81,2019-02-20,92008.5,79262.25,27.5,458699.99999999994,366691.49999999994,199215.1222537011,119952.87225370109
82,2019-02-21,93304.25,77876.25,21.3,355284.0,261979.75,199215.1222537011,121338.87225370109
83,2019-02-22,86014.0,71269.5,22.0,366960.0,280946.0,199215.1222537011,127945.62225370109
84,2019-02-23,74658.75,69318.0,23.9,398652.0,323993.25,199215.1222537011,129897.12225370109
85,2019-02-24,71836.25,67989.75,20.8,346944.0,275107.75,199215.1222537011,131225.3722537011
86,2019-02-25,80032.25,69474.25,16.6,276888.0,196855.75,199215.1222537011,129740.87225370109
87,2019-02-26,79235.0,69439.75,13.9,231851.99999999997,152616.99999999997,199215.1222537011,129775.37225370109
88,2019-02-27,79094.0,68816.5,16.7,278556.0,199462.0,199215.1222537011,130398.62225370109
89,2019-02-28,78871.5,69242.75,12.1,201828.0,122956.5,199215.1222537011,129972.37225370109
90,2019-03-01,79573.75,67743.75,16.6,276888.0,197314.25,199215.1222537011,131471.3722537011
91,2019-03-02,71928.0,65659.75,15.3,255203.99999999997,183275.99999999997,199215.1222537011,133555.3722537011
