,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,1297259.2000000002,1210391.7000000002,186427.5,118189.5
1,2018-12-02,92708.75,71809.5,28.4,1200070.4,1107361.65,186427.5,114618.0
2,2018-12-03,96971.75,63622.25,28.0,1183168.0,1086196.25,186427.5,122805.25
3,2018-12-04,98099.5,60531.0,17.5,739480.0,641380.5,186427.5,125896.5
4,2018-12-05,90492.25,58917.25,19.2,811315.2,720822.95,186427.5,127510.25
5,2018-12-06,86169.25,58052.25,23.1,976113.6000000001,889944.3500000001,186427.5,128375.25
6,2018-12-07,86568.0,56718.5,13.4,566230.4,479662.4,186427.5,129709.0
7,2018-12-08,80473.0,56425.75,12.5,528200.0,447727.0,186427.5,130001.75
8,2018-12-09,77873.0,56749.75,22.0,929631.9999999999,851758.9999999999,186427.5,129677.75
9,2018-12-10,90045.5,59963.75,28.9,1221198.4,1131152.9,186427.5,126463.75
10,2018-12-11,91503.25,61133.0,26.9,1136686.4,1045183.1499999999,186427.5,125294.5
11,2018-12-12,91400.0,61864.0,30.3,1280356.7999999998,1188956.7999999998,186427.5,124563.5
12,2018-12-13,92642.0,62083.0,25.6,1081753.6,989111.6000000001,186427.5,124344.5
13,2018-12-14,97003.5,62790.25,21.7,916955.2,819951.7,186427.5,123637.25
14,2018-12-15,89952.25,61096.75,23.9,1009918.3999999999,919966.1499999999,186427.5,125330.75
15,2018-12-16,87906.5,58551.25,0.5,21128.0,-66778.5,58552.25,1.0
16,2018-12-17,94128.0,62123.25,18.8,794412.8,700284.8,186427.5,124304.25
17,2018-12-18,95329.5,64158.5,22.1,933857.6000000001,838528.1000000001,186427.5,122269.0
18,2018-12-19,98136.25,64608.75,27.0,1140912.0,1042775.75,186427.5,121818.75
19,2018-12-20,100899.0,67143.5,31.2,1318387.2000000002,1217488.2000000002,186427.5,119284.0
20,2018-12-21,106394.25,65788.0,29.8,1259228.7999999998,1152834.5499999998,186427.5,120639.5
21,2018-12-22,94985.0,59747.25,20.9,883150.3999999998,788165.3999999998,186427.5,126680.25
22,2018-12-23,77794.25,57811.25,28.1,1187393.5999999999,1109599.3499999999,186427.5,128616.25
23,2018-12-24,80218.0,53704.25,25.7,1085979.2,1005761.2,186427.5,132723.25
24,2018-12-25,69640.25,51908.0,26.4,1115558.4,1045918.1499999999,186427.5,134519.5
25,2018-12-26,71656.25,55788.75,29.5,1246552.0,1174895.75,186427.5,130638.75
26,2018-12-27,81049.75,58629.5,29.7,1255003.2000000002,1173953.4500000002,186427.5,127798.0
27,2018-12-28,83314.25,58633.0,28.6,1208521.5999999999,1125207.3499999999,186427.5,127794.5
28,2018-12-29,80233.5,59632.75,29.8,1259228.7999999998,1178995.2999999998,186427.5,126794.75
29,2018-12-30,82141.0,59751.0,27.9,1178942.4,1096801.4,186427.5,126676.5
30,2018-12-31,86378.75,59647.5,28.4,1200070.4,1113691.65,186427.5,126780.0
31,2019-01-01,81552.25,59093.75,30.3,1280356.7999999998,1198804.5499999998,186427.5,127333.75
32,2019-01-02,89217.25,61073.25,28.3,1195844.7999999998,1106627.5499999998,186427.5,125354.25
33,2019-01-03,90541.75,62844.5,18.8,794412.8,703871.05,186427.5,123583.0
34,2019-01-04,90777.5,62004.25,28.9,1221198.4,1130420.9,186427.5,124423.25
35,2019-01-05,86080.0,61238.0,26.4,1115558.4,1029478.3999999999,186427.5,125189.5
36,2019-01-06,85484.0,61776.25,24.7,1043723.2,958239.2,186427.5,124651.25
37,2019-01-07,95019.75,61487.0,13.6,574681.6,479661.85,186427.5,124940.5
38,2019-01-08,89575.0,64452.0,16.7,705675.2,616100.2,186427.5,121975.5
39,2019-01-09,92187.25,65506.0,14.8,625388.7999999999,533201.5499999999,186427.5,120921.5
40,2019-01-10,91252.0,65098.0,19.4,819766.3999999998,728514.3999999998,186427.5,121329.5
41,2019-01-11,89531.0,63118.5,27.9,1178942.4,1089411.4,186427.5,123309.0
42,2019-01-12,79989.25,62237.25,29.8,1259228.7999999998,1179239.5499999998,186427.5,124190.25
43,2019-01-13,80440.25,63208.0,27.7,1170491.2,1090050.95,186427.5,123219.5
44,2019-01-14,91596.75,65605.25,28.6,1208521.5999999999,1116924.8499999999,186427.5,120822.25
45,2019-01-15,93123.75,66572.25,27.9,1178942.4,1085818.65,186427.5,119855.25
46,2019-01-16,94882.25,67570.25,30.9,1305710.4,1210828.15,186427.5,118857.25
47,2019-01-17,94225.25,67121.25,28.5,1204296.0,1110070.75,186427.5,119306.25
48,2019-01-18,94015.0,66800.0,27.5,1162040.0,1068025.0,186427.5,119627.5
49,2019-01-19,87321.0,66212.75,26.2,1107107.2,1019786.2,186427.5,120214.75
50,2019-01-20,85907.75,67018.5,27.5,1162040.0,1076132.25,186427.5,119409.0
51,2019-01-21,98492.25,68412.25,26.1,1102881.6,1004389.3500000001,186427.5,118015.25
52,2019-01-22,98294.5,69475.25,26.4,1115558.4,1017263.8999999999,186427.5,116952.25
53,2019-01-23,100130.75,69552.75,28.2,1191619.2,1091488.45,186427.5,116874.75
54,2019-01-24,100592.0,71250.0,29.4,1242326.4,1141734.4,186427.5,115177.5
55,2019-01-25,101573.25,69662.5,25.2,1064851.2,963277.95,186427.5,116765.0
56,2019-01-26,88296.75,65487.25,26.6,1124009.6,1035712.8500000001,186427.5,120940.25
57,2019-01-27,84695.75,65877.5,29.7,1255003.2000000002,1170307.4500000002,186427.5,120550.0
58,2019-01-28,88108.0,67236.75,28.9,1221198.4,1133090.4,186427.5,119190.75
59,2019-01-29,97558.75,68190.75,26.6,1124009.6,1026450.8500000001,186427.5,118236.75
60,2019-01-30,98011.0,68129.5,25.2,1064851.2,966840.2,186427.5,118298.0
61,2019-01-31,98018.5,68770.75,26.3,1111332.8,1013314.3,186427.5,117656.75
62,2019-02-01,95425.0,65947.5,25.0,1056400.0,960975.0,186427.5,120480.0
63,2019-02-02,84781.25,63197.75,24.1,1018369.6000000001,933588.3500000001,186427.5,123229.75
64,2019-02-03,81762.25,62104.25,19.7,832443.2,750680.95,186427.5,124323.25
65,2019-02-04,90649.5,63814.0,22.6,954985.6000000001,864336.1000000001,186427.5,122613.5
